date,start_date,end_date,1_quote_volume,1_taker_buy_quote_volume,1_taker_buy_ratio,1_market_share,1_volatility,1_oi_volume_ratio,1_volatility_change,1_avg_leverage,1_oi_change_rate,1_oi_funding_rate_correlation,1_oi_std,1_net_flow,1_flow_strength,1_good_volatility,1_bad_volatility,1_cumulative_funding_rate,1_funding_rate_volatility,1_funding_rate_ma,1_funding_rate_divergence,1_funding_rate_momentum,1_funding_rate_regime,1_funding_rate_acceleration,1_funding_rate_percentile,1_funding_rate_mean_reversion,1_price_funding_correlation,1_lag_1_correlation,1_lag_7_correlation,1_sum_open_interest_close,1_sum_open_interest_value_close,1_count_toptrader_long_short_ratio_mean,1_count_toptrader_long_short_ratio_volatility,1_count_toptrader_long_short_ratio_skewness,1_count_toptrader_long_short_ratio_kurtosis,1_sum_toptrader_long_short_ratio_mean,1_sum_toptrader_long_short_ratio_volatility,1_sum_toptrader_long_short_ratio_skewness,1_sum_toptrader_long_short_ratio_kurtosis,1_count_long_short_ratio_mean,1_count_long_short_ratio_volatility,1_count_long_short_ratio_skewness,1_count_long_short_ratio_kurtosis,1_sum_taker_long_short_vol_ratio_mean,1_sum_taker_long_short_vol_ratio_volatility,1_sum_taker_long_short_vol_ratio_skewness,1_sum_taker_long_short_vol_ratio_kurtosis,7_quote_volume,7_taker_buy_quote_volume,7_taker_buy_ratio,7_market_share,7_volatility,7_oi_volume_ratio,7_volatility_change,7_avg_leverage,7_oi_change_rate,7_oi_funding_rate_correlation,7_oi_std,7_net_flow,7_flow_strength,7_good_volatility,7_bad_volatility,7_cumulative_funding_rate,7_funding_rate_volatility,7_funding_rate_ma,7_funding_rate_divergence,7_funding_rate_momentum,7_funding_rate_regime,7_funding_rate_acceleration,7_funding_rate_percentile,7_funding_rate_mean_reversion,7_price_funding_correlation,7_lag_1_correlation,7_lag_7_correlation,7_sum_open_interest_close,7_sum_open_interest_value_close,7_count_toptrader_long_short_ratio_mean,7_count_toptrader_long_short_ratio_volatility,7_count_toptrader_long_short_ratio_skewness,7_count_toptrader_long_short_ratio_kurtosis,7_sum_toptrader_long_short_ratio_mean,7_sum_toptrader_long_short_ratio_volatility,7_sum_toptrader_long_short_ratio_skewness,7_sum_toptrader_long_short_ratio_kurtosis,7_count_long_short_ratio_mean,7_count_long_short_ratio_volatility,7_count_long_short_ratio_skewness,7_count_long_short_ratio_kurtosis,7_sum_taker_long_short_vol_ratio_mean,7_sum_taker_long_short_vol_ratio_volatility,7_sum_taker_long_short_vol_ratio_skewness,7_sum_taker_long_short_vol_ratio_kurtosis,30_quote_volume,30_taker_buy_quote_volume,30_taker_buy_ratio,30_market_share,30_volatility,30_oi_volume_ratio,30_volatility_change,30_avg_leverage,30_oi_change_rate,30_oi_funding_rate_correlation,30_oi_std,30_net_flow,30_flow_strength,30_good_volatility,30_bad_volatility,30_cumulative_funding_rate,30_funding_rate_volatility,30_funding_rate_ma,30_funding_rate_divergence,30_funding_rate_momentum,30_funding_rate_regime,30_funding_rate_acceleration,30_funding_rate_percentile,30_funding_rate_mean_reversion,30_price_funding_correlation,30_lag_1_correlation,30_lag_7_correlation,30_sum_open_interest_close,30_sum_open_interest_value_close,30_count_toptrader_long_short_ratio_mean,30_count_toptrader_long_short_ratio_volatility,30_count_toptrader_long_short_ratio_skewness,30_count_toptrader_long_short_ratio_kurtosis,30_sum_toptrader_long_short_ratio_mean,30_sum_toptrader_long_short_ratio_volatility,30_sum_toptrader_long_short_ratio_skewness,30_sum_toptrader_long_short_ratio_kurtosis,30_count_long_short_ratio_mean,30_count_long_short_ratio_volatility,30_count_long_short_ratio_skewness,30_count_long_short_ratio_kurtosis,30_sum_taker_long_short_vol_ratio_mean,30_sum_taker_long_short_vol_ratio_volatility,30_sum_taker_long_short_vol_ratio_skewness,30_sum_taker_long_short_vol_ratio_kurtosis
2023-01-16,2022-12-18,2023-01-16,14032617401.17082,7036062363.27304,0.5014076962353425,0.4134220884552526,0,6.98523056659562e-06,0,143159.19717555842,0.0,,,39507325.3752594,0.002815392470684983,0,0,0.0001,0.0,0.0001,0.0,-0.4972853408405389,Positive,-1.4864853408405387,1.0,0.0,0.0,,,98021.068,2074635508.4336,0.8927874691114521,0.0523946595989859,-0.6826980613288534,-0.9533433639879284,1.1457037380166666,0.0137075217830468,-0.4487276512607975,-1.466824409655877,0.8809944569546979,0.0673246534769377,-0.6426330848078411,-0.883241437554815,1.0577265574631944,0.3615168637996613,0.7395019519850694,0.4500598384672964,90554043121.809,46128587604.38566,0.5094039538614048,0.3940931864995788,0.3876306176003411,8.017571960021569e-06,15.874507866387544,873082.2791369333,-0.13305881792203852,-0.670891474739497,8181.73093517364,1703132086.9623108,0.01880790772280966,0.696775048834849,0.06065735875444179,0.0005997,6.36423429352323e-05,8.567142857142858e-05,1.4328571428571428e-05,10.049723756906078,Positive,8.380373246975857,0.7142857142857143,-0.22514211086089905,-0.33001457542945356,0.4123801394334453,,98021.068,2074635508.4336,0.8938531034415267,0.03643263592884449,-0.8427132535591398,1.3604576240181903,1.110668202260119,0.011177160211296428,-0.1895602854438316,0.2380663739290998,0.8809473143980053,0.03914935933387823,0.293069431088623,0.18294766539492327,1.0841761629169644,0.4338487485001667,0.968634016354674,1.046408892534074,181615846160.3688,91780632785.3906,0.5053558636306839,0.3505595021832229,0.29456778732166905,1.6923174832916567e-05,15.874507866387544,1772717.016528615,-0.004849412828464084,-0.19331841458309804,5268.603850236257,1945419410.412384,0.010711727261367696,0.4043116616334011,0.11513262080640399,0.00183011,4.365760379190061e-05,6.100366666666667e-05,3.899633333333334e-05,0.030184403008138405,Positive,11.041256370798777,0.8666666666666667,-0.8932311887572713,0.10174700225322693,0.45198798361708226,0.07093018067274244,98021.068,2074635508.4336,1.5377731175038643,0.05787515353651964,-0.0058213577379819135,0.12681770014836624,1.0775838003140739,0.007431276154636441,-0.20852921510563235,-0.1951281906967296,1.5900035376200754,0.061816588450922624,0.3294962944937385,-0.3573895999032279,1.1576900303175113,0.6584143856365975,1.6080593866740176,5.419221433578698
2023-01-17,2022-12-19,2023-01-17,11615613152.77241,5847336700.47464,0.5034031887571083,0.4158858158117466,0,8.788478030161907e-06,0,113785.34446670026,0.0,,,79060248.17687035,0.00680637751421674,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.4972853408405389,1.0,0.0,0.0,,,102083.561,2158999462.382404,0.8037597771293375,0.0145351968119692,0.753842248828027,0.3163921568367192,1.1591181406166666,0.0078752350453058,-0.9094091086325136,0.1363781398087504,0.7661041392971405,0.0254007850003947,1.5390191955950128,1.0285260388263993,1.0799532476309028,0.46301886500496,1.08697660277181,1.3774679269187668,97022787352.65923,49334563609.035095,0.5084842948256415,0.40711142475328116,0.45422993188880084,7.369832577587783e-06,15.874507866387543,949818.0489591485,-0.04321085997272039,-0.6010029129042763,7067.591132880552,1646339865.410965,0.016968589651283006,0.744028756936969,0.052577183621030046,0.0006684099999999999,5.898533340706702e-05,9.548714285714285e-05,4.512857142857153e-06,2.195909236177693,Positive,-7.853814520728385,0.6428571428571429,-0.07650812298903557,-0.4429166263616225,0.25526406867272583,,102083.561,2158999462.382404,0.859456080097703,0.029275144215417,-0.6264923836030961,1.5137677965593437,1.1226945390735616,0.010723556308067756,-0.19423955451235161,0.3152051299744031,0.8436056998318296,0.034790603448120426,0.6363496030389298,0.42407035976351987,1.0796718250633932,0.42025876597321193,0.9747738251013659,1.1198467261177363,190120961873.0707,96023123010.05443,0.505063313713728,0.3551977356240919,0.28557517146465733,1.6184967289689745e-05,15.874507866387544,1853571.8647458002,0.04862846944033123,-0.2474813947170627,5216.2768526179425,1925284147.038147,0.010126627427455962,0.4043116616334011,0.08128769180573953,0.00193658,4.228954423098418e-05,6.455266666666667e-05,3.5447333333333335e-05,-16.45595054095827,Positive,-16.48613494396641,0.85,-0.8382056127093993,0.05581657788847368,0.4510874235404753,0.10396846644404419,102083.561,2158999462.382404,1.5056496754476298,0.05739740585968475,0.025939564083480617,0.15665801109072913,1.0817815163300348,0.007477058333453387,-0.21269913767193055,-0.19345080646334337,1.550926399095464,0.060968501704916855,0.3797197758705674,-0.2678799125866457,1.1531475384810763,0.6533910701616298,1.611260236613231,5.439775643325668
2023-01-18,2022-12-20,2023-01-18,17129538788.44014,8540377443.09691,0.4985760298964021,0.41001456067595593,0,5.930387983858296e-06,0,168623.03153214647,0.0,,,-48783902.24631882,-0.0028479402071958067,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,101584.811,2101657679.3357,0.8113051352967837,0.0326703573433481,0.1556490349725809,-1.2305267697105444,1.144201981231597,0.0121530230170255,0.2287614994488718,-1.219938426049195,0.7881031006020187,0.0227090279960229,-0.2026017680948387,-0.5262089598010178,1.078245771871528,0.4393006003953979,1.518500739472201,3.337427684595212,107375626975.45291,54330606308.05775,0.5059863941048581,0.4161216759397739,0.5109340566533389,6.611673747546985e-06,15.874507866387544,1058733.426251876,-0.06788459085893173,-0.5984944433455887,6777.861422391418,1285585640.6625824,0.011972788209716154,0.7249235956022511,0.2002260464863786,0.00077052,4.058178526430415e-05,0.00011007428571428572,-1.0074285714285712e-05,-48.39336492890995,Positive,-50.589274165087645,0.5714285714285714,0.24824648912493952,-0.4471395091746455,0.27694491057567355,,101584.811,2101657679.3357,0.84764341227061,0.03129773773037888,-0.5957615116291276,1.3852939836554081,1.1328931162439484,0.010467673032086944,-0.12790736788635554,0.35211499383406364,0.8340432546248858,0.03503853494667358,0.4194894830528026,0.10371200818057447,1.0766986029050596,0.4049132974476311,1.0042638505498693,1.305434605199603,201524492295.4571,101812308632.74544,0.5052105948664413,0.3595451928064321,0.2928506276673755,1.5290135337408128e-05,15.874507866387544,1962049.3434484785,0.06784536649486146,-0.2728438907365535,5126.65937681534,2100124970.033783,0.010421189732882535,0.40180186889268654,0.12217105116909967,0.00199162,4.260298750519517e-05,6.638733333333333e-05,3.361266666666667e-05,1.2241992882562278,Positive,17.680149829214496,0.8333333333333334,-0.7889744037919363,-0.012499373263051228,0.40748012774610776,0.1003758079611007,101584.811,2101657679.3357,1.4732568155926653,0.05627921472493214,-0.009674013554837445,0.09912577835290438,1.0851885942320718,0.007725519529568268,-0.2321032969695927,-0.2382538096766404,1.512621926116599,0.06024298398934211,0.3569038118440064,-0.2680338130788145,1.152639720453218,0.6512182148766944,1.6223989041629026,5.493634146736723
2023-01-19,2022-12-21,2023-01-19,7822342459.57356,3961007029.48296,0.50637095600886,0.37621393992608304,0,1.344252793117069e-05,0,74390.76973618842,0.0,,,99671599.39236069,0.012741912017719863,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,105152.057,2216559169.85862,0.8054467279048286,0.0327942895358471,0.1894715761659176,-0.0221342729234006,1.139523259871875,0.01041749343282,1.3928283494946392,1.273223651716754,0.819678608468201,0.0275843399471003,-0.9011088547675412,0.2060476670696314,1.085683535412847,0.4711073127583688,0.8374036308532667,0.5922434739942379,96049606327.9738,48442320021.9447,0.5043468877585207,0.4079906819500281,0.40203382266562515,7.351426153574485e-06,15.874507866387546,952196.1934687175,-0.05474011142881352,-0.6292296240764501,6194.886240055715,835033715.9156036,0.008693775517041404,0.5252200319769673,0.2002260464863786,0.00077052,4.058178526430417e-05,0.00011007428571428572,-1.0074285714285712e-05,0.0,Positive,48.39336492890995,0.5714285714285714,0.24824648912493943,-0.4438695227380232,0.548491506856326,,105152.057,2216559169.85862,0.8419298562235421,0.03126909183271383,-0.48904257670345064,1.4759141308027193,1.139693840096875,0.010990107141348831,0.27297153266827623,0.1626744381060112,0.8329664225408122,0.034121524982356884,0.16296762802785042,0.009382681161144919,1.0755072056831847,0.41441795083836785,0.9461110820822503,1.081507498000654,201349489588.6081,101659759656.01964,0.5048920653522795,0.3586778266667269,0.29272652197606575,1.535319600916884e-05,15.874507866387546,1953990.5555875255,0.09618015532615858,-0.31380718672485586,4938.7321453094255,1970029723.4311829,0.009784130704558998,0.39645199453964014,0.1258295275621176,0.0020576099999999996,4.2577226157200276e-05,6.858699999999999e-05,3.141300000000002e-05,1.9403116730373422,Positive,0.7161123847811144,0.8166666666666667,-0.7377887860524173,0.03323819881095118,0.3445714412412237,0.2711810426803486,105152.057,2216559169.85862,1.445529081309344,0.05202254375700376,-0.022136000372259258,0.12474141561126834,1.0885120173552199,0.007776566486499566,-0.17543742073269247,-0.15761932039879248,1.480389270455429,0.05565150911908004,0.3109264519215832,-0.21778737768385678,1.1517197280174654,0.6512919104690506,1.6204662693770853,5.502777449126328
2023-01-20,2022-12-22,2023-01-20,15661806602.12429,8198235121.79229,0.523453987784546,0.4501938559775972,0,6.292753288540311e-06,0,158912.95179505812,0.0,,,734663641.460289,0.04690797556909194,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,98555.885,2234577291.782,0.783617379739834,0.0320300029698314,-0.5362582438418821,-0.5529497835406687,1.1431066446288194,0.0079771007256866,0.5373413163899997,-0.107363839236318,0.759685752986117,0.0461059852638343,-0.0379786617062751,0.4228563318620524,1.1226998255302083,0.4580556393377076,1.0369018277518418,1.3128649193143636,96173702502.72742,48631176830.89643,0.5056598172407607,0.4075999342322063,0.5342057517190256,7.2100379828917905e-06,15.874507866387544,970868.6717892227,0.05109740067562698,-0.5063018708539917,4185.319095320168,1088651159.065445,0.011319634481521304,0.7264410345067148,0.2002260464863786,0.00079892,3.738824567007277e-05,0.00011413142857142856,-1.4131428571428553e-05,0.3966480446927374,Positive,0.3966480446927374,0.5,0.37796447300922664,-0.29640158441195086,0.8224226107055659,,98555.885,2234577291.782,0.8439413831011383,0.031340781554392884,-0.5280785373471147,1.5906755227951046,1.1461805917552579,0.011107182056782886,0.3038662667176653,0.3278896258209655,0.8309626483324025,0.03778553257233156,-0.0017685267734811971,-0.15078243976967792,1.080732714209623,0.42445219414384255,0.9864859044279155,1.2202480580134238,213180884339.96005,107961097976.0184,0.5064295436726521,0.36421707988895596,0.3528184716950254,1.4513440942791147e-05,15.874507866387544,2067049.4418417746,-0.00853303803231315,-0.3333407986184084,4830.148175426791,2741311612.0767517,0.01285908734530426,0.47797593473827693,0.13141947624760367,0.00208179,4.2946139736603356e-05,6.9393e-05,3.0607e-05,0.3189132155104195,Positive,-1.6213984575269227,0.8,-0.7126833794077514,0.10640509586382883,0.3587150186796954,0.2598507302812435,98555.885,2234577291.782,1.4194249059365176,0.05164125905033997,0.013632863705945004,0.044895609486463366,1.0910134437152084,0.007747902511378876,-0.09101820951756359,-0.2471131925741759,1.4524941749048321,0.056801676159282964,0.3121945918017311,-0.21574623938152548,1.1522340923588659,0.6491072583012293,1.6129913176408932,5.445218712547328
2023-01-21,2022-12-23,2023-01-21,17543885761.9696,8759143952.97486,0.499270462189301,0.4502545390754323,0,5.438535755107896e-06,0,183873.02116397704,0.0,,,-25597856.019882202,-0.0014590756213980502,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,95413.05,2171792314.2859693,0.9022102967893946,0.0636293319648711,-1.1975789130093035,0.5920188425940212,1.152824636820139,0.0079353774024038,-0.6999143704611701,-0.0811463633794993,0.8447540569032923,0.0872231071692098,-0.2661328694241427,-1.6693421228345486,1.046909549822222,0.3657923202466133,0.974313755242723,1.422250287655905,92718861540.33234,46771494618.91366,0.504444228950851,0.4156725340116249,0.5223913379896606,7.496471984803757e-06,15.874507866387544,933772.5818478124,0.012297993008587627,-0.574019615649356,3872.460047746714,824127697.4949799,0.008888457901701992,0.6305376097857462,0.24144574328783608,0.0007989200000000001,3.7388245670072733e-05,0.00011413142857142859,-1.413142857142858e-05,0.0,Positive,-0.3966480446927374,0.5,0.3779644730092277,-0.23100294139404276,,,95413.05,2171792314.2859693,0.8471179201715126,0.0361724174116974,-0.20734992582826292,-0.4039802050169456,1.1461727274407738,0.009522071621117944,0.025610200119948887,-0.28137435489207113,0.8205433992630008,0.043368485440862366,-0.05159720475768148,-0.42343715627504824,1.0795476672025792,0.4296341627996353,1.0483740577769496,1.4282755807606657,225594904946.47787,114160303581.18048,0.5060411431200756,0.37006917885005447,0.3510168883703006,1.3697105090795815e-05,15.874507866387543,2190243.836280369,-0.028814996025862016,-0.35562753468399977,4988.749885372089,2725702215.883087,0.012082286240151376,0.4656324999380419,0.1373387681849278,0.0021098099999999997,4.3307513814101825e-05,7.032699999999999e-05,2.9673000000000012e-05,0.38927479855515434,Positive,0.07036158304473483,0.7833333333333333,-0.6851697866419169,0.10120028674250905,0.37692957176606273,0.2943495481319616,95413.05,2171792314.2859693,1.3924608479378562,0.04929278006661995,-0.04820326389711232,0.10915265562972534,1.093859521540845,0.007902909532217877,-0.11652629904450966,-0.2454810500654598,1.4226130849869512,0.05460881606226968,0.27671083416978004,-0.2356438383635067,1.1488765139966088,0.6421133745672176,1.6062389377577646,5.431740766661423
2023-01-22,2022-12-24,2023-01-22,10978562431.79006,5398756637.50525,0.49175442331796987,0.36920446823161873,0,8.583913111166257e-06,0,116496.9853549851,0.0,,,-181049156.7795601,-0.016491153364060245,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,94239.026,2141327420.4798,0.95868930355225,0.0343246545724715,-0.1375632533104341,-0.737450244991511,1.1227661824416666,0.0115764354919458,1.926572226039215,2.539770273913865,0.971101169865564,0.0600255955236031,-0.1776527757905578,-0.677133475330705,1.0591308850069443,0.4024100319217749,0.756035178393745,0.1040228991212051,94784366597.84088,47740919248.599945,0.5036792560017745,0.4208528569819248,0.5360002104513124,7.332954610004565e-06,15.874507866387544,954594.7537231029,-0.038583970539884355,5.793567989120693e-16,3875.6933073330133,697471899.3590088,0.007358512003549082,0.7156216424531358,0.19957730925902023,0.0007,0.0,0.0001,0.0,-0.4972853408405389,Positive,-0.4972853408405389,0.5714285714285714,0.0,0.0,,,94239.026,2141327420.4798,0.8511165842176973,0.03748264182818918,-0.20787651593199255,-0.3697133479604733,1.143892083375347,0.010234598128319186,0.28963603728832066,0.15344271815978286,0.832917326439576,0.048053356339586115,-0.0984412598565977,-0.29978513682328617,1.0757641961054067,0.4230288047806405,0.9928048123529509,1.2280481471524267,232121668687.2331,117295987254.81622,0.505321144373057,0.370495018564528,0.35282762700927206,1.3294718306364359e-05,15.874507866387544,2256535.212606844,-0.03868927028325139,-0.36744881573912286,5170.6744902510545,2470305822.399353,0.010642288746114042,0.4782485992785266,0.13195060566022904,0.00212078,4.3516685340091164e-05,7.069266666666668e-05,2.930733333333333e-05,0.1232168931820734,Positive,-0.26605790537308094,0.7666666666666667,-0.6734734758470446,0.09442395447290745,0.36636539716700994,0.29179213916742197,94239.026,2141327420.4798,1.3652949408742685,0.048542118070112134,-0.07473695429390567,0.12270085856461646,1.0952590979139352,0.008076874425654985,-0.02062778675642276,-0.14108462817066664,1.3945960656179637,0.05430683286744417,0.2494634152289154,-0.21748087297310675,1.1448175572853243,0.633042054851282,1.564871894305933,5.166326384073842
2023-01-23,2022-12-25,2023-01-23,12012842979.87915,5993269939.03665,0.4989052091228568,0.3837835339970034,0,7.67321292340136e-06,0,130323.50463653273,0.0,,,-26303101.805850983,-0.0021895817542864106,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,92177.102,2114736291.7942,0.9868844285115476,0.0159505405437842,-0.9094701151900292,1.9092769400979064,1.1150171993256943,0.0049398489957575,-0.7945253307414875,0.4925913793485867,1.0103866268809314,0.0256100150408683,0.3470946179299644,-0.0237884657576032,1.1132086004680557,0.9800566970348104,11.494093003800876,166.5662804617454,92764592176.54921,46698126824.36356,0.5034046474918779,0.417219773239794,0.5249287303296062,7.429618088422216e-06,15.874507866387543,942174.9431385038,-0.09704264724856143,-1.898686834296433e-15,4730.446806797249,631661472.1779175,0.0068092949837556755,0.6240180843501967,0.24253237083865511,0.0007,0.0,0.0001,0.0,0.0,Positive,0.4972853408405389,0.5714285714285714,0.0,0.0,,,92177.102,2114736291.7942,0.8645590069891396,0.03227633910601751,-0.24027252362644624,0.03923240976607456,1.1395082921337798,0.008982073444420714,0.24023636879107918,0.4333592594461348,0.8514019221433236,0.04209412227729048,0.0429484119630888,-0.17700614085225594,1.0836902022489583,0.5113916380999475,2.529174962612352,24.958936807620727,242748183829.19446,122590258884.96298,0.5050099941065738,0.371984288900749,0.35130168199459155,1.2688611903960877e-05,15.874507866387544,2364324.815595881,-0.05369208640372926,-0.3955367908515091,5461.7340972834845,2432333940.7315063,0.010019988213147563,0.46669285976494634,0.13838445265378096,0.00215856,4.380871873544556e-05,7.195199999999999e-05,2.8048000000000013e-05,0.6072002571520414,Positive,0.483983363969968,0.75,-0.6402378524096488,0.0902430824525711,0.3417506588102958,0.3065929340130146,92177.102,2114736291.7942,1.3424820618830224,0.04784934543273867,-0.1390447141318711,0.195764058930063,1.0964249986796988,0.008137094660213982,-0.0297879086796492,-0.09706173980341902,1.37086035550961,0.05387313615539082,0.23531110509822978,-0.18452005262866947,1.1411699429299422,0.6352404495220028,1.8837582360045266,10.549718405451234
2023-01-24,2022-12-26,2023-01-24,11572452898.66944,5605458866.79081,0.4843794929107299,0.4066732333866522,0,7.98024289307051e-06,0,125309.46907246782,0.0,,,-361535165.08782005,-0.031241014178540152,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,92350.985,2088517525.775,0.9810696886517288,0.0338765454751269,0.0850132735209159,-1.3779655842659826,1.0954644172378474,0.0143445061550939,0.2483892676674947,-1.3678938622579997,0.9921942976122604,0.0399651785904462,-0.057619568767387,-1.270072290636559,1.039210719569792,0.4208794680305169,1.1174044585851783,1.7680540072757047,92721431922.44623,46456248990.67973,0.5010303230598997,0.416003008374101,0.49722824014547207,7.328110685006704e-06,15.874507866387544,955225.74656548,-0.09089770320092441,-2.2847373537897432e-15,4913.933026868222,191066058.91323853,0.002060646119799459,0.6240180843501967,0.145052078283647,0.0007,0.0,0.0001,0.0,0.0,Positive,0.0,0.5714285714285714,0.0,0.0,,,92350.985,2088517525.775,0.8898889943494811,0.03503938891504004,-0.33581952009889066,-0.20281869610573997,1.1304149030796626,0.009906255031533301,0.4056361368339375,0.2184632591508848,0.8837005161883408,0.044174749933012125,-0.1851428400886826,-0.5053773307755357,1.0778698410973708,0.5053717242464557,2.5335217991571186,25.01473481910029,251900937993.3707,126992218415.42197,0.5041355519635422,0.37439066763762996,0.3577091392057494,1.2207502729032818e-05,15.874507866387544,2457505.082399179,-0.042686471128281334,-0.45164492942315154,5702.479826777983,2083498837.473236,0.008271103927084494,0.4790772073281486,0.1448138507257116,0.00222796,4.3380063888709354e-05,7.426533333333334e-05,2.5734666666666663e-05,2.2679738562091507,Positive,1.6607735990571093,0.7333333333333333,-0.5932371776281476,0.05159422431613928,0.3275795725372786,0.2658976572849536,92350.985,2088517525.775,1.3196304260684781,0.04804790694502799,-0.16160068906241226,0.17314585052195694,1.097106659812257,0.008508460702656814,-0.026933008696262882,-0.13129947276692383,1.3474261241148637,0.05472025582641695,0.19058575250580978,-0.26376484253097093,1.1358263412386458,0.6209666826663015,1.8438540411969773,10.258265225891908
2023-01-25,2022-12-27,2023-01-25,15838682593.16114,7972068165.63309,0.5033289933517127,0.40196929305663437,0,5.4378873049194735e-06,0,183894.9474174159,0.0,,,105453738.1050396,0.006657986703425235,0,0,0.0001,0.0,0.0001,0.0,0.0,Positive,0.0,1.0,0.0,0.0,,,86128.971,1992324061.160218,1.0272579339834385,0.0256999622987889,0.5462676757932495,-0.5059936839673593,1.0952769581958333,0.0150782165510822,1.5084419440367651,1.5192571065131526,1.1315354706548442,0.0353737855459007,-0.3079196417458137,0.0383748303256097,1.058782775186111,0.3911186574061175,0.9866272185081074,1.089990406281694,91430575727.16724,45887939713.215904,0.5018883382091729,0.4147136285692037,0.497356097043648,7.262527559505427e-06,15.874507866387544,963851.7640925406,-0.18091026027194118,1.1386264130897086e-15,5916.10007186214,345303699.26457214,0.0037766764183457973,0.6247227720898414,0.145052078283647,0.0007,0.0,0.0001,0.0,0.0,Positive,0.0,0.5714285714285714,0.0,-inf,,,86128.971,1992324061.160218,0.9207393941618605,0.034043618194388725,-0.2800168571245094,-0.09931396957099925,1.1234256140745535,0.010324139822112829,0.5884476289179223,0.6097769066597916,0.9327622833387444,0.04598400101156609,-0.20018825061025045,-0.42472250361458885,1.0750894129994542,0.4984885895337014,2.4575398675908198,24.693672350769788,265244068338.39264,133670401682.58746,0.503952463555391,0.376976388064824,0.3515278774700473,1.1554420335198858e-05,15.874507866387544,2596408.917945401,-0.16539250790851645,-0.4965449101589368,6354.902407943724,2096735026.7822876,0.007904927110782053,0.4714833600895603,0.13786659777346136,0.00229925,4.274650387666996e-05,7.664166666666667e-05,2.3358333333333336e-05,2.4831069313827934,Positive,0.21513307517364266,0.7166666666666667,-0.5464384502818198,0.05136682022333796,0.2992216630994168,0.2178197554897979,86128.971,1992324061.160218,1.2984587501804437,0.048026521139575146,-0.1456094607292284,0.18543033915303828,1.0981983219532405,0.008771489013314726,-0.010661246051390317,-0.06804174587076518,1.3285849636250875,0.05497756684284259,0.20134988571593687,-0.2400119339663955,1.1306365756168517,0.6075087210128435,1.7936851345966573,9.880547628543608
