date,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
2021-12-07 00:00:00,0.0005218309044348057,0.0005638163763994619,0.01984959851920931,-0.055429523354952215,0.013625482041853765,0.00041614177793913854,-0.04026279086838436,-0.05347852956697108,0.0002159999887791919,-0.07364339857119873,0.0,0.07949789363795112,0.10115935999824832,5.29280820631417e-05
2021-12-08 00:00:00,0.000495376262694025,0.000490146962784932,-0.10669530726902565,-0.08798325147654329,-0.07710608546071862,0.0003838949597145813,-0.06072889976672147,-0.10246144334109908,0.00023558546493762655,0.0708726170806786,0.0,-0.06618211722873979,-0.21159978624777864,5.1602148808838066e-05
2021-12-09 00:00:00,0.000643115630041935,0.0005547623498505239,0.08468624086383159,0.21521527285131836,0.0626244785990755,0.0004077796368562314,0.0944179797239526,-0.3199391788325193,0.0002285201567395756,-0.029745268779024614,0.0,0.030657174679887822,0.39702480971581644,5.392807836046565e-05
2021-12-10 00:00:00,0.00046802515054400473,0.0005217043349137196,-0.036457291984552054,-0.15732465570341103,-0.040314737865794315,0.0003911805922094391,-0.08962053571428574,0.0024041656084354823,0.0002186564402730795,-0.04498148024387427,0.0,0.04710011304844253,-0.22645784267191615,5.1914221829596485e-05
2021-12-11 00:00:00,0.0004211126638267171,0.00043115796565706965,-0.17911053592458503,-0.13148787826064812,-0.16818793182865044,0.00032526150144751576,-0.248947734052552,0.02650459888576906,0.00021160195290392814,0.0029808652081448894,0.050726875566859286,0.047604108926655675,-0.13820103329874744,5.027110146671454e-05
2021-12-12 00:00:00,0.0003758983128903104,0.0003953684703985605,-0.11201456364499118,-0.0804164839500503,-0.04839788599805961,0.0003094188903280948,-0.04869688231133362,-0.0780261035827019,0.00019614573628201626,-0.038682406101065436,0.03096082017994295,0.07244559625559788,-0.0260900865118473,7.640823310350875e-05
2021-12-13 00:00:00,0.00046034644238979183,0.0005867377898223225,0.36741170977029425,0.29991007253971347,0.2951612602882574,0.00040062339950663883,0.5054335392358729,0.04249316893106703,0.00019750803689611018,0.012575429506352709,0.0,-0.012419252077329856,0.3872380853072881,1.5873073822225692e-05
2021-12-14 00:00:00,0.0005244886991973008,0.0005012679838418688,-0.04221100572309289,-0.007845822135477909,0.00023004122770120539,0.00040055508766423387,-0.1010219976444664,1.9100618684301045,0.00020727246245288988,0.06448120354573561,0.0,-0.06057523921601571,-0.03992496738620244,4.9258657208950396e-05
2021-12-15 00:00:00,0.0006144023411482902,0.0005289194295317046,0.02319391562486306,0.09072211030226618,0.010162608930015304,0.0004044637623574765,-0.06618206406897131,-0.5596056600690626,0.00019742811376333158,-0.06413258168281533,0.0,0.06852742218351282,0.2149003690165301,4.994401931468495e-05
2021-12-16 00:00:00,1.1298752912836107e-05,0.0006680640403069482,-0.06298634507021261,-0.16534484337834043,-0.08856895870908532,0.0003684917865154347,0.023307385952208604,-0.037600823188063126,0.00016099114548695503,-0.17258001933261835,0.0,0.20857608392948923,-0.08702121398073437,3.43877026189876e-05
2021-12-17 00:00:00,-0.0008954051646539174,-0.0015318781560756944,0.3653784199787613,0.19471464418484152,0.028449763081270563,0.00037883569269792083,-0.023395692362124576,-0.14570203408427307,0.00020855495213023545,0.2855196676444838,0.0,-0.22210447247972231,-0.024469686215488506,4.92520773160976e-05
2021-12-18 00:00:00,0.0005509828308347675,0.00012530304825508765,-0.4371440722648,-0.16926398522762243,-0.09231674225317366,0.0003437325975221839,-0.20070645774839235,0.014770384583683294,0.0001791239439734582,-0.14268069644131587,0.0,0.16642655291798447,-0.039900405757299695,4.729236153777627e-05
2021-12-19 00:00:00,0.0003181561562166646,0.000386626136300805,-0.06544718708031327,-0.15525637255237223,-0.13568173265877825,0.00029699227719226506,-0.09138810198300285,-0.016255380876477377,0.00020847412332436477,0.1507885882623854,0.0,-0.1310306600190284,-0.34139272845722346,4.427498287329357e-05
2021-12-20 00:00:00,0.0005370313102788238,0.00046307498931752455,0.19819635227892585,0.37006375872887354,0.2913520285992095,0.0003834077105013822,0.39963833634719714,-0.03515916995495749,0.0002014363531066543,0.006157118750435231,0.0,-0.006119440627802786,0.5873734933631694,4.7605400737449344e-05
2021-12-21 00:00:00,0.000485069754875056,0.0005141153833561063,0.11073469566965621,0.0047561359965331285,0.14147377569330244,0.00043748211292071737,0.07154949656954468,-0.19936441128176463,0.00022517167592051024,0.07515365201223312,0.0,-0.06990038295603263,-0.11067752448736523,5.3262618348037805e-05
2021-12-22 00:00:00,0.0005065560237653699,0.00049441779022108,-0.03781914716554047,-0.012816755199485552,-0.053223853265203624,0.0004140165043213795,-0.08697821386994842,0.24198634456674584,0.00020694351420846857,-0.06482741453700525,0.0,0.06932133762765424,0.08598151884141503,4.924017543461723e-05
2021-12-23 00:00:00,0.0004711378348802864,0.0005056527227116359,0.023229213065270038,-0.01570490351255216,0.011452538172238791,0.0004185847431490419,-0.006967213114754123,-0.002564015408513254,0.00021249260819300453,0.02547267146649257,0.0,-0.024839932038428825,-0.06718350753491287,5.452644601389167e-05
2021-12-24 00:00:00,0.0004369052408115248,0.0004521672805595234,-0.10532288296588699,-0.0037770186974531716,-0.10703943467935118,0.0003736232758739799,-0.011418351905351454,-0.003853112701153516,0.00021104978398844843,-0.021809261429549975,0.0,0.02229551003664354,0.10185832226448244,4.923506634590957e-05
2021-12-25 00:00:00,0.0004166076380061057,0.00039213958664530146,-0.13236336151920258,-0.11024046241369745,-0.20249074127377042,0.0002978567355758077,-0.1739493459504592,0.05725544706645436,0.0002054157082929109,-0.013724788228218543,0.0019495705184773282,0.015892479664511905,-0.06048189932432102,5.023739017717688e-05
2021-12-26 00:00:00,0.00030805117436472074,0.0003858895722332889,-0.01555234932215388,-0.12193820064872252,-0.04441225583846242,0.00028454349283624225,-0.10017969451931719,0.06906853660443835,0.00018721123714504628,-0.09720623700154107,0.0012323254895925118,0.10903770775308441,-0.15469242211359102,3.8707286615036196e-05
2021-12-27 00:00:00,0.00046113193020325127,0.00045372991131986673,0.1762561976843544,0.2986536774036337,0.25670027294610565,0.0003574841653193328,0.4314777833250125,0.01187680285008752,0.00020673191759223997,0.11891498836244252,0.0,-0.10627705375229557,0.24857508031365505,4.8911003124985086e-05
2021-12-28 00:00:00,0.0004992440374247398,0.0004953041461481789,0.09212301876501638,0.05010764300250625,0.06361100870373626,0.0003800882181514975,0.01225041415990935,-0.016701704151774188,0.00018713750836174547,-0.10657926883440172,0.0,0.11929348079414992,0.19676873377653736,4.425568364330168e-05
2021-12-29 00:00:00,0.0006067189982357224,0.0005053426529877392,0.02077485405293711,0.09042444495769053,0.04016622585919771,0.00039520471471243823,-0.03337783711615483,0.026160069650793316,0.00020246165446069497,0.07613152300342141,0.0,-0.0707455560737984,-0.04673685785095305,4.79018817192145e-05
2021-12-30 00:00:00,0.00042647641843518436,0.00045293538506951947,-0.10325535688302268,-0.1430297272208252,-0.11250964383899043,0.0003506018135268629,-0.004321867759757625,0.016269575858701257,0.00016612455153341976,-0.15683908982619899,0.0,0.1860132365408993,0.0272694786830594,3.933476038153749e-05
2021-12-31 00:00:00,0.0006246974037247277,0.0004833900928653545,0.06772191638114089,0.13461937483980413,0.10006897367980705,0.0003855510022963138,-0.00890499843379422,-0.08136421665000049,0.0002079701416290991,0.22963203684090105,0.0,-0.18674858003119188,-0.03208564689610549,4.921938374580215e-05
2022-01-01 00:00:00,0.00030698140927309936,0.0003428003614793784,-0.2904983514559386,-0.3691881677343244,-0.306841285152482,0.00026714503922220523,-0.3214285714285714,0.048400035257445406,0.00024002299755232492,0.16147519452039627,0.0,-0.1390259518947985,-0.49950933553701937,6.380759646607004e-05
2022-01-02 00:00:00,0.0003432108667429379,0.0003699728469817032,0.0796361830260135,0.06283191248381748,0.05368937131357243,0.0002814127104180386,0.04491316787544086,-0.08002212070316295,0.00022043333286836386,-0.08216259185628849,0.0,0.08951758898393258,0.12969078311819726,4.5249227565102856e-05
2022-01-03 00:00:00,0.0004715120028948583,0.0004220722687464651,0.1412416545426316,0.25359773552916764,0.19265994463210823,0.0003355352437435233,0.34596281202241475,0.26904974154384886,0.0001952776289948499,-0.1195013979635442,0.0,0.13572014502596397,0.5040238117290021,4.688580468048542e-05
2022-01-04 00:00:00,0.0004793350536689278,0.0004709121872414901,0.11618801915765764,0.04666866474609277,0.16930232161946912,0.0003922105390357089,0.08634148649287976,-0.19668691769555857,0.000205001478241984,0.05151462874617829,0.0,-0.04899088166524568,0.008903821852703553,5.2222100593857235e-05
2022-01-05 00:00:00,0.0005093502110253834,0.00047549908112487493,0.010213663059720046,0.02982609174154871,-0.008701701730870148,0.0003886452091623749,-0.060186394913335106,0.28967918164933204,0.0002091423073973253,0.027095695280666465,0.0,-0.026380886810418724,0.032609504507103315,4.656403657032904e-05
2022-01-06 00:00:00,0.0004548492346712063,0.00046927534945084837,-0.012619565241677622,-0.049939095044384874,-0.0266612775807904,0.0003781364704327217,0.12720111214087115,-0.04306675291050743,0.0002035226140109092,-0.036902352089706714,0.0,0.03831631420736681,-0.03814001920644661,5.0895663256111945e-05
2022-01-07 00:00:00,0.0004932040430494222,0.0004522136082951711,-0.03590541986961171,0.009476910770807478,-0.035930675464988515,0.0003644119741743612,-0.06343268242548816,-0.01249840553314785,0.00019511895984880567,-0.0364172498596681,0.0,0.03779358841196201,0.07378825977629422,4.22787730172125e-05
2022-01-08 00:00:00,0.0003849455842264149,0.0004035823741996847,-0.10713682154894799,-0.15121200302923377,-0.1231924066394916,0.0003194027918655973,-0.2161794399086998,-0.11127800422730261,0.00020065463574914233,0.038750307908034465,0.0028479677034576323,-0.034563012815735705,-0.19558512706655629,4.756160879781923e-05
2022-01-09 00:00:00,0.0003271253021197573,0.0003885203595082043,-0.03693227374414765,-0.07224699269689694,-0.06152643801357627,0.0002996553650305156,-0.025256202049616427,0.0022686150785362624,0.00019643491526122325,-0.031133819692822584,0.0012495471196807273,0.033423983074972075,-0.09404496561160858,4.655531614417008e-05
2022-01-10 00:00:00,0.0004841868211220568,0.0004584222691645934,0.180376688958646,0.26948792564223845,0.26934040153609695,0.0003802507172026015,0.3209812708261519,0.01762070651218961,0.0001977892179805263,0.019391185510728937,0.0,-0.019022320171436458,0.36424240729106594,5.120317960649601e-05
2022-01-11 00:00:00,0.0004683688346154291,0.00047682336709353734,0.04061688454343004,-0.005306994457689562,0.040214738531095584,0.000395392052259691,-0.0563649806462837,1.0670696742468913,0.00022003180712948378,0.10045549180109004,0.0,-0.0912853746012725,-0.12501350374201503,4.850579176585157e-05
2022-01-12 00:00:00,0.0004967443623808965,0.0004644406607328122,-0.026453627262525092,0.009350798117389258,-0.01995531048401633,0.0003876734958581096,-0.008434345762086903,-0.35597053149962676,0.00019352970332864317,-0.056804539576081,0.0,0.06022562868416137,0.15511580897759525,5.088105863038095e-05
2022-01-13 00:00:00,0.00043619674508921236,0.0004748642126519709,0.023915122657164778,-0.02527190114928346,0.009494985897261499,0.00039087506527835103,0.01027238077530912,-0.0887975776199793,0.00024917348181663357,0.20830764569434734,0.0,-0.17239619929297123,-0.2585707041154671,5.647879989778559e-05
2022-01-14 00:00:00,0.0004899723972020542,0.0004658278574647401,-0.018563517682937736,0.04531763475062123,-0.013234249494563088,0.0003855514247050884,-0.015320910973084856,-0.08273738627702631,0.00022127773277991203,-0.10946882546575232,0.0,0.12292531535799833,0.21125991369286568,5.0188802349859785e-05
2022-01-15 00:00:00,0.0003469010308454479,0.0004223349632157536,-0.09294454628260429,-0.16188610182350893,-0.13477824292496365,0.0003334589155661316,-0.17582468928137562,0.17870862915404784,0.00023096841159131465,0.03222874658654851,0.0,-0.031222485028758018,-0.2573753814852492,5.44653245797555e-05
2022-01-16 00:00:00,0.0003377715210184373,0.0003884114555139373,-0.07993529047913595,-0.0662024051714798,-0.07774786344843476,0.0003074306818311445,-0.03452576676682351,0.03783486161136662,0.00024343456965647547,0.05648526619490868,0.0,-0.05346526639065041,-0.09876817612858702,6.17521792602993e-05
2022-01-17 00:00:00,0.0005092333731997467,0.00042984351288599676,0.10710037751460932,0.2521325486808943,0.19426234437962342,0.00036704004744603225,0.19553728714034047,-0.17588312233071302,0.00022390529779414692,-0.06600853183057687,0.0,0.07067359186904909,0.44400181723779863,4.88599133463552e-05
2022-01-18 00:00:00,0.0004282034730287432,0.00044301911722866016,0.03109511446778379,-0.05592928225940952,0.026791559651508257,0.00037673534581239565,0.020235756385068804,0.14005585346284688,0.0001890950550251791,-0.17000071249098392,0.0,0.2048203113537468,0.088308872506762,4.489610513092046e-05
2022-01-19 00:00:00,0.00047722241162917456,0.00044961943618249123,0.01534811635669997,0.036247483570962746,0.01990892525004062,0.000384091040980028,0.007269401116888119,-0.15160999828224564,0.00024049455689922894,0.2843077807700607,0.0,-0.22137044174846732,-0.1751285827443485,6.23763762019891e-05
2022-01-20 00:00:00,0.00044351601386471984,0.0004635097806580113,0.031357068549703326,0.008321300930739683,0.003443887931225742,0.0003852658303267198,0.021889786359508667,-0.06581679014961983,0.0002348775023488514,-0.029729517411386075,0.0,0.0306404429948941,0.027476516290149577,5.513706604576285e-05
2022-01-21 00:00:00,0.00046634661519129317,0.00047505806394165795,0.025389922357066386,0.07835456764765136,0.0039924059499014675,0.00038665500295920197,0.17319115102193527,0.45847707905194235,0.00018619050067192333,-0.138302489099574,0.08067533760758239,0.25412377770284733,0.3745647400719805,3.960777738321042e-05
2022-01-22 00:00:00,0.000496968227707173,0.00044197892978048436,-0.06918757119604924,-0.03443793602737921,-0.08097727906942587,0.00035520739016647873,-0.1246611385743901,0.3431521448622874,0.0001861558402227459,0.005919283160932931,0.011584040492546022,0.005631423342249864,-0.02786403829683448,4.4200528874993594e-05
2022-01-23 00:00:00,0.00034100102683809475,0.00037057882803614994,-0.16117781494001426,-0.231119143634142,-0.18501442303850668,0.00028938610773177054,-0.26929908457439544,0.0983013383215865,0.00019584394154681384,0.07815274082059176,0.0,-0.07248763358066157,-0.29415565709201363,4.6891678427529726e-05
2022-01-24 00:00:00,0.0004871577370917368,0.00045061503858967455,0.21642682441271832,0.273345466492144,0.32711068406655364,0.0003839362895627918,0.44789329344303175,-0.11015886431805322,0.0002083038236249113,0.032396125874308845,0.0,-0.031379550021922165,0.2565678399540412,4.916002883059711e-05
2022-01-25 00:00:00,0.00042147031802830526,0.000441841273067789,-0.019026465912279078,-0.08118769913751445,-0.020627087088861962,0.00037587249119175326,-0.08656909169177784,-0.1412714697815629,0.00021103724807436386,0.04009057129215998,0.0,-0.03854526942048131,-0.11777485046878056,5.31176776739084e-05
2022-01-26 00:00:00,0.0004067600042816366,0.0004438155204764538,0.004909648173658576,-0.013640289052445076,-0.015305814549953278,0.0003699803910959254,0.003204675055374917,-0.25735642751654353,0.00018045430064250745,-0.15490435320420803,0.0,0.18329801341603513,0.15620223244577325,4.4244780924129756e-05
2022-01-27 00:00:00,0.0004370873755596971,0.00043496809223597666,-0.019499954938075437,0.03083235612433266,-0.019707358179798518,0.00036255491679915153,-0.08235073049278907,-0.018894037202884517,0.00018180960232272447,0.0049844933947940095,0.0,-0.004959771446777728,0.020936014200794162,4.450680207002122e-05
2022-01-28 00:00:00,0.0004446361428811496,0.0004522281882028967,0.04013352039088569,0.04769383187976328,0.03393181596170747,0.0003747212064961758,0.033121736459506446,0.029188067526543016,0.00021369152102579392,0.17502009870899782,0.0,-0.14895072765248274,-0.06102576857631281,4.524392865534743e-05
2022-01-29 00:00:00,0.00037441491089840184,0.0004028754410074775,-0.10872719831074484,-0.12877607912258038,-0.12687021227547057,0.0003270576920308965,-0.14602844259451964,0.054497276133894434,0.0002067093126012498,-0.03121546048178825,0.0,0.03222126201282127,-0.12184130550682903,4.914841528025349e-05
2022-01-30 00:00:00,0.00034091177102135717,0.0003725646366807833,-0.07486601714771768,-0.059715900427073865,-0.1032946961105965,0.0002931784808446469,-0.06040385284901939,0.07582077378556251,0.0002025055203560555,-0.018738830855394073,0.0,0.019096680317769676,0.0037010898344995713,4.8143020243918144e-05
2022-01-31 00:00:00,0.0004727730278895059,0.0004407936821462233,0.18357423885606305,0.276670484625374,0.2714494649399295,0.0003726523689464578,0.27042549249675796,-0.18014619623307981,0.00019830429030642804,-0.024838498267955367,0.0,0.02547116372399283,0.3597436249704242,4.750727230762308e-05
2022-02-01 00:00:00,0.0005395631418732005,0.0004522387851442211,0.026419383587431566,0.06368290870392768,0.03634638016779923,0.0003860530700274811,0.029165856503986065,-0.04370663102189676,0.00021351612532005682,0.07102221060009906,0.0,-0.06631254692683097,-0.06177019936599171,5.051366645392186e-05
2022-02-02 00:00:00,0.00048208367071334024,0.00046028397945585553,0.018247624442530475,-0.07744545287000082,0.02198297336107613,0.0003943874099114897,-0.04014736444360478,-0.16242929946754137,0.00021208437354025556,-0.0031614331250355843,0.0,0.003171459482096628,-0.10937105046283901,5.1091702480521306e-05
2022-02-03 00:00:00,0.00045033653148429664,0.0004461956048620319,-0.030161809936593897,-0.04404549077484754,-0.048895101887198256,0.00037495591942704465,-0.040005904930617064,0.13757480836409952,0.000203724132578742,-0.04091783216783085,0.0,0.04266353138471857,-0.006899632473027495,4.7869634992148136e-05
2022-02-04 00:00:00,0.00033683579100363126,0.0004242069662874215,-0.04885606010738841,-0.05073098854045388,-0.06556771587071875,0.0003502395918297818,-0.011020554615818301,0.32857181327821916,0.0001801275025599125,-0.11048969304993017,0.0015581307239538322,0.12596573968666958,0.0255200741344499,4.649518160038113e-05
2022-02-05 00:00:00,0.000423312090998218,0.0004405547047385827,0.03898020217998477,0.07976058234783401,0.04315455784727318,0.0003652261099120757,-0.022597698766455898,-0.24449732345035902,0.00016485624950646205,-0.08574636493184995,0.000218344804138626,0.0940272003726641,0.17782436954767045,3.593841833282596e-05
2022-02-06 00:00:00,0.0004897216833485984,0.0003778463690984335,-0.14196369311139712,-0.05007593567312296,-0.1525250728795342,0.00030940696737724593,-0.13522112631244032,0.018155883202756185,0.00021607845309978835,0.30007489927677655,0.0,-0.23081354731462222,-0.23940942837023005,5.1135206869723504e-05
2022-02-07 00:00:00,0.0004138170518002138,0.00043564540748364244,0.15340532597696055,0.022156154183092358,0.19543239840143078,0.00036976070655492244,0.40716212901643356,0.2959388475846325,0.0001883353920977271,-0.12180794094526204,0.0,0.1387030771792317,0.12288991188754306,4.4853151047297146e-05
2022-02-08 00:00:00,0.00048529809452513284,0.00045458047521829137,0.043918983885235185,0.0974017417425781,0.05654228077272405,0.00039052342002809937,0.035035732961478105,1.3980469218104492,0.0002132219779245048,0.13174673541924808,0.0,-0.11641008654682805,0.04019936168852567,5.408519743022033e-05
2022-02-09 00:00:00,0.0004794067313294015,0.0004433317752086108,-0.0243019017377909,-0.018297439061415455,-0.03989886219974714,0.0003747956134418917,-0.11241158639272486,-0.5306233223638828,0.00019379684000409014,-0.09382900607627609,0.0,0.10354448189739407,0.11325061596780817,4.321305471122194e-05
2022-02-10 00:00:00,0.00048025376878824133,0.0004380946161595123,-0.011375087614134416,0.023876102815411082,-0.018776993574212586,0.0003676202961422348,0.018688928944122996,0.013403332154042324,0.00020344725456933332,0.049321843572535995,0.0,-0.04700354221600478,-0.01686210782009978,4.811795229620053e-05
2022-02-11 00:00:00,0.0004362190164994839,0.0004380595729722714,0.00035806957530559735,-0.04402895054282263,-0.008504177322449458,0.0003643600418099524,-0.04768113242689509,-0.2622819022330972,0.00019648730512122903,-0.017003019034539935,0.0,0.017297122334840598,0.09913768278705981,5.1439414631149205e-05
2022-02-12 00:00:00,0.0006560410809490769,0.00039768088688107994,-0.0917785631277398,0.10626088988453541,-0.1175815464336124,0.00032140091898313905,-0.2172403676902015,-0.07860160611550082,0.00025870357688817514,0.3029457510838456,0.0,-0.232508337996301,-0.14883985970244085,5.8031226286336945e-05
2022-02-13 00:00:00,0.00037984165648441426,0.0004051410762357932,0.019164376435226282,-0.24033682439506432,-0.08419336602553151,0.00029424652266740736,-0.09894434380660877,0.12688359878744526,0.00021852723706894395,-0.1586867283643284,0.0,0.18861788315286088,-0.3011012587022984,5.111726839435171e-05
2022-02-14 00:00:00,0.00042307465604252137,0.0004203942683780326,0.038069482541712274,0.09320231775709975,0.18478110031247463,0.00034851516951217576,0.29441941074523403,0.015837877015005608,0.00021156558533141911,0.0012289830056309015,0.0,-0.001227474460377076,0.16539349150213378,5.570389707321155e-05
2022-02-15 00:00:00,0.0005263316851502609,0.0004556936234485498,0.08442543764885269,0.1307347109393835,0.10513667646773728,0.0003850227098782799,0.05864395886889451,-0.21683544338725425,0.00024193559536200837,0.12565744272548596,0.0,-0.1116302686377112,0.04841734510030293,5.243048253400495e-05
2022-02-16 00:00:00,0.0004274094677774176,0.00046209423252507875,0.014505631409478248,-0.08973353388870742,-0.02497962525080133,0.0003752605030566958,-0.020438103910558003,0.1715873123459828,0.0002156161369328835,-0.10237962055533567,0.0,0.11405670247669342,-0.042201876199659316,5.142559394322177e-05
2022-02-17 00:00:00,0.0004332234112225386,0.0004496506429017,-0.026479033481417225,0.008139742270145689,-0.04203712310898544,0.00035935078093696227,0.004906264525125215,-0.022490182552628024,0.00021695151340961338,0.026361844150069258,0.02376303665145474,-0.0025320577858877202,0.009227940865156992,5.173939840741326e-05
2022-02-18 00:00:00,0.00044479655453599776,0.00044353631464377763,-0.013154416572756289,0.01263857242427413,0.021449840163084488,0.00036692694226725386,0.06871209785178323,0.04785583587202358,0.00018512864368402937,-0.13229353589925552,0.02350904467719439,0.17955678218660975,0.20860994138907984,4.77813147319317e-05
2022-02-19 00:00:00,0.00043847823889331394,0.0003813267705892187,-0.13987673553592783,-0.09510964799190047,-0.15468770948650667,0.0003100540868210544,-0.216879057465737,-0.027795784540186164,0.00020581389727269972,0.10261349081416582,0.0,-0.09306388110523933,-0.18873974496234291,4.946659140858678e-05
2022-02-20 00:00:00,0.0003261380109476075,0.00036100913114522903,-0.05292043085950626,-0.13261479915236696,-0.0912571995667798,0.00028167208556229006,-0.057291986490635605,0.16474473824068525,0.0001988664611713986,-0.02839985392173283,0.0,0.02922998111554742,-0.14069923660347972,4.3505244438524215e-05
